IDADE,RENDA_ANUAL,MORADIA,TEMPO_DE_SERVICO,MOTIVO_EMPRESTIMO,SCORE_CREDITO,VALOR_EMPRESTIMO,TAXA_DE_JUROS,SITUACAO_INADIMPLENCIA,COMPROMETIMENTO_DA_RENDA,HISTORICO_DE_INADIMPLENCIA,HISTORICO_DE_CREDITO
22,57200,hipoteca,7,quitacao_debitos,A,7500,7.51,0,0.13,n,3
38,30000,alugada,5,empreendimento,C,5000,13.61,0,0.17,s,11
22,60000,alugada,0,educacao,B,15000,11.71,0,0.25,n,3
30,45063,alugada,7,saude,D,7500,15.05,1,0.17,n,6
23,39000,alugada,0,uso_pessoal,E,4800,17.99,1,0.12,n,4
24,33000,alugada,4,saude,D,4800,14.91,1,0.15,s,4
27,78000,hipoteca,6,empreendimento,D,15275,16.89,0,0.2,n,6
27,23004,alugada,6,educacao,F,3000,17.8,0,0.13,s,10
50,60000,hipoteca,8,quitacao_debitos,A,2000,7.49,0,0.03,n,15
24,145000,hipoteca,4,quitacao_debitos,B,20000,11.36,0,0.14,n,3
22,26004,alugada,5,saude,B,4800,10.99,0,0.18,n,4
30,40000,alugada,8,empreendimento,A,2500,5.79,0,0.06,n,8
29,45516,hipoteca,13,quitacao_debitos,C,6000,13.49,0,0.13,n,8
41,50780,hipoteca,14,uso_pessoal,B,6000,10.99,0,0.12,n,17
25,128500,hipoteca,1,reforma,C,15000,12.53,0,0.12,s,3
40,54000,alugada,7,uso_pessoal,B,12000,10.62,0,0.22,n,14
21,50000,alugada,5,educacao,C,1000,13.49,0,0.02,n,3
23,54000,hipoteca,2,saude,D,7500,15.58,1,0.14,n,2
24,80400,hipoteca,5,uso_pessoal,A,12000,5.79,0,0.15,n,2
23,89204,hipoteca,5,educacao,A,18000,7.9,0,0.2,n,4
21,17916,alugada,1,saude,A,3000,6,1,0.17,n,3
24,85000,alugada,0,saude,C,15000,13.11,0,0.18,n,3
22,50000,alugada,3,empreendimento,C,13000,12.23,0,0.26,n,3
23,25200,alugada,0,reforma,C,6000,13.23,1,0.24,s,4
23,48000,alugada,4,educacao,C,1600,13.98,0,0.03,n,3
30,100000,hipoteca,14,saude,B,15000,11.14,0,0.15,n,9
22,29654,alugada,3,educacao,C,7000,14.22,1,0.24,n,3
23,61000,propria,1,uso_pessoal,B,12000,11.71,0,0.2,n,2
28,140000,propria,12,empreendimento,D,18000,16.29,0,0.13,n,7
22,28800,propria,2,educacao,D,10000,16.49,0,0.35,s,2
35,59196,hipoteca,0,educacao,A,5000,8,0,0.08,n,5
26,48000,propria,10,empreendimento,B,15000,11.12,0,0.31,n,3
22,40058,hipoteca,5,empreendimento,B,6000,9.91,0,0.15,n,2
21,33000,alugada,0,reforma,C,2000,12.61,1,0.06,s,3
26,64212,hipoteca,5,uso_pessoal,C,9600,14.27,0,0.15,s,2
22,31200,hipoteca,2,quitacao_debitos,A,1050,7.51,1,0.03,n,4
26,116000,alugada,10,saude,B,19800,11.48,0,0.17,n,4
28,66560,alugada,4,uso_pessoal,B,4800,10.36,0,0.07,n,5
25,48074,alugada,4,educacao,C,12000,13.85,0,0.25,s,4
30,250000,propria,8,saude,D,15000,15.99,0,0.06,s,8
45,139380,propria,4,reforma,A,9000,7.51,0,0.06,n,12
24,73000,alugada,5,saude,C,9600,13.92,0,0.13,s,3
40,55000,alugada,14,reforma,A,18000,7.88,1,0.33,n,14
26,45000,alugada,3,educacao,A,6000,5.79,0,0.13,n,2
24,86000,hipoteca,3,empreendimento,C,15000,13.16,0,0.17,n,3
34,67014,hipoteca,18,empreendimento,C,16000,13.22,0,0.24,n,8
22,31760,alugada,3,uso_pessoal,B,12875,12.53,1,0.41,n,4
31,96713,hipoteca,3,quitacao_debitos,A,7000,8,0,0.07,n,6
25,51684,hipoteca,9,uso_pessoal,D,4000,15.99,0,0.08,n,4
27,170000,alugada,0,reforma,A,16000,5.79,0,0.09,n,8
23,57700,hipoteca,7,uso_pessoal,B,3500,10.65,0,0.06,n,4
26,96000,hipoteca,3,educacao,C,12000,13.11,0,0.13,n,4
28,48000,alugada,1,educacao,A,2500,8.49,0,0.05,n,5
31,120000,hipoteca,6,uso_pessoal,D,25000,16.32,0,0.21,s,7
36,55200,alugada,3,saude,D,9900,14.84,1,0.18,s,13
23,65000,alugada,3,uso_pessoal,B,14000,10.65,0,0.22,n,4
21,36500,alugada,2,empreendimento,A,5500,7.51,0,0.15,n,2
24,55000,alugada,3,educacao,A,14500,6.62,0,0.26,n,2
21,20004,propria,2,educacao,B,2500,9.63,0,0.12,n,3
28,64000,alugada,13,saude,B,7000,10.59,0,0.11,n,6
26,50004,hipoteca,10,educacao,A,5000,9.32,0,0.1,n,2
28,34000,hipoteca,2,saude,B,8000,12.69,1,0.24,n,9
22,29004,hipoteca,6,educacao,A,2500,6.91,0,0.09,n,3
27,45000,propria,4,empreendimento,C,20000,12.84,0,0.44,n,10
45,82800,alugada,4,educacao,C,25000,12.87,1,0.3,s,14
33,54000,hipoteca,6,educacao,B,2100,9.99,0,0.04,n,6
39,75000,alugada,0,educacao,B,14400,12.53,0,0.19,n,11
41,32004,alugada,2,reforma,D,1500,14.74,1,0.05,n,17
25,43000,hipoteca,5,quitacao_debitos,A,10000,7.88,0,0.23,n,3
24,45000,alugada,0,empreendimento,C,10000,13.11,0,0.22,s,4
25,50000,hipoteca,3,reforma,C,4800,13.61,0,0.1,s,2
36,170000,hipoteca,13,empreendimento,A,25000,7.51,0,0.15,n,13
21,84400,propria,2,empreendimento,A,12000,8.94,0,0.14,n,3
24,19200,alugada,2,saude,C,2000,13.49,0,0.1,n,4
25,59000,alugada,0,saude,D,5000,15.62,1,0.08,s,3
25,74000,hipoteca,9,educacao,A,18000,7.9,1,0.24,n,2
30,23000,alugada,5,empreendimento,D,3250,14.11,0,0.14,s,7
30,24000,alugada,14,educacao,B,5000,11.11,1,0.21,n,9
42,69228,alugada,3,reforma,A,10000,7.49,0,0.14,n,13
39,201000,alugada,6,empreendimento,B,13500,11.49,0,0.07,n,14
23,75000,hipoteca,7,educacao,A,16100,7.9,0,0.21,n,3
25,140000,alugada,9,educacao,A,20000,6.54,0,0.14,n,4
22,40000,alugada,3,educacao,B,12000,11.89,0,0.3,n,3
28,37152,alugada,12,educacao,D,2300,13.17,0,0.06,n,7
25,78000,hipoteca,9,quitacao_debitos,D,8000,16,1,0.1,n,2
22,40000,alugada,2,educacao,A,10000,7.14,0,0.25,n,3
24,25000,alugada,0,educacao,A,4400,6.76,0,0.18,n,2
25,100000,hipoteca,9,reforma,B,17600,10.59,0,0.18,n,2
28,127500,hipoteca,5,saude,E,20000,17.04,1,0.13,s,8
26,59000,alugada,2,uso_pessoal,B,8500,11.83,0,0.14,n,4
24,70399,alugada,0,saude,A,1000,8.59,0,0.01,n,3
24,131004,hipoteca,8,uso_pessoal,A,24000,7.49,0,0.18,n,4
22,118812,hipoteca,6,saude,C,15000,13.35,0,0.13,n,2
22,24000,alugada,0,uso_pessoal,E,1500,18.79,1,0.06,s,4
28,35000,propria,2,uso_pessoal,D,13250,16.89,0,0.38,n,7
42,80000,hipoteca,3,uso_pessoal,B,10000,11.49,0,0.13,n,14
25,66000,alugada,7,quitacao_debitos,B,6500,10.25,0,0.1,n,3
22,70000,alugada,0,educacao,A,8000,7.66,0,0.11,n,4
40,158000,alugada,2,reforma,E,25000,16.82,1,0.16,n,16
21,40000,alugada,6,quitacao_debitos,C,15000,14.27,1,0.38,n,3
22,33996,alugada,6,empreendimento,D,15000,14.96,1,0.44,s,4
28,78000,hipoteca,5,quitacao_debitos,A,12000,5.79,0,0.15,n,5
43,45000,hipoteca,3,saude,A,5700,6.91,0,0.13,n,11
33,72000,hipoteca,6,empreendimento,A,4250,5.42,0,0.06,n,5
22,105000,alugada,4,empreendimento,B,6000,9.99,0,0.06,n,2
24,95004,hipoteca,8,empreendimento,A,16000,5.79,0,0.17,n,4
33,40056,hipoteca,5,empreendimento,B,16750,9.88,0,0.42,n,6
23,76000,propria,3,educacao,B,18000,10.99,0,0.24,n,2
26,147000,hipoteca,3,reforma,A,4100,6.92,0,0.03,n,3
27,81300,alugada,3,empreendimento,B,29000,12.69,1,0.36,n,6
36,41000,hipoteca,6,quitacao_debitos,B,6250,10.62,0,0.15,n,17
44,80100,hipoteca,16,saude,B,8000,10.38,0,0.1,n,16
25,48000,hipoteca,5,reforma,A,7800,8.94,0,0.16,n,2
23,39120,propria,4,saude,B,7000,11.71,0,0.18,n,3
24,54000,hipoteca,3,uso_pessoal,B,8000,10.99,0,0.15,n,3
24,54000,hipoteca,8,empreendimento,D,1500,14.42,1,0.03,s,2
24,135000,hipoteca,5,reforma,A,8800,6.03,0,0.07,n,2
26,90000,hipoteca,10,educacao,A,1000,6.17,0,0.01,n,4
22,24000,alugada,0,uso_pessoal,B,2100,12.21,0,0.09,n,2
29,40000,hipoteca,0,educacao,A,10625,6.62,0,0.27,n,5
23,92000,hipoteca,0,educacao,B,12950,9.96,0,0.14,n,2
29,71000,hipoteca,4,reforma,C,11000,13.43,0,0.15,s,6
21,9600,propria,0,empreendimento,B,1200,10.99,0,0.13,n,4
45,55000,alugada,17,empreendimento,B,12000,9.91,0,0.22,n,12
38,35000,alugada,6,uso_pessoal,B,5000,9.99,0,0.14,n,14
30,60000,alugada,0,saude,A,8000,7.66,0,0.13,n,5
26,40000,alugada,0,uso_pessoal,C,5000,13.11,0,0.13,s,3
60,29000,alugada,0,reforma,D,2500,15.33,1,0.09,s,27
31,95000,hipoteca,5,quitacao_debitos,B,15000,11.14,0,0.16,n,9
38,38000,alugada,3,quitacao_debitos,A,10000,8.59,0,0.26,n,15
21,26400,alugada,0,educacao,C,2400,14.79,0,0.09,s,2
36,88000,hipoteca,1,quitacao_debitos,C,7750,13.23,1,0.09,n,14
24,135000,hipoteca,8,empreendimento,B,21000,12.69,0,0.16,n,2
22,54000,alugada,2,saude,D,7000,14.96,1,0.13,s,2
43,43000,hipoteca,5,saude,B,15000,8.88,0,0.35,n,12
25,370000,hipoteca,5,quitacao_debitos,C,15000,12.99,0,0.04,s,2
28,125000,hipoteca,8,educacao,B,8000,11.14,0,0.06,n,10
36,59617,hipoteca,14,uso_pessoal,D,21000,15.62,0,0.35,n,14
42,101000,hipoteca,6,quitacao_debitos,F,25000,16.15,1,0.25,s,14
25,150000,hipoteca,3,reforma,A,15000,6.54,0,0.1,n,2
33,62000,propria,2,reforma,C,9800,13.79,0,0.16,s,10
24,33996,alugada,1,quitacao_debitos,C,7000,13.16,1,0.21,n,3
29,99400,hipoteca,3,empreendimento,A,6000,6.92,0,0.06,n,7
22,45000,hipoteca,1,educacao,B,8000,12.53,0,0.18,n,3
28,41700,hipoteca,7,empreendimento,B,7750,12.21,0,0.19,n,9
23,30680,alugada,7,quitacao_debitos,B,10000,10.37,1,0.33,n,4
22,52500,hipoteca,3,quitacao_debitos,B,4000,10.65,0,0.08,n,4
25,38400,hipoteca,9,empreendimento,B,12000,10.38,0,0.31,n,3
22,130000,hipoteca,3,empreendimento,B,24250,12.18,0,0.19,n,4
25,79000,hipoteca,2,saude,C,15000,13.79,0,0.19,n,2
22,60000,hipoteca,1,educacao,B,17000,9.45,0,0.28,n,4
25,70224,hipoteca,1,educacao,C,21000,13.22,0,0.3,n,4
23,54400,hipoteca,0,saude,D,12000,15.62,1,0.19,n,3
24,22000,alugada,0,uso_pessoal,C,5550,12.41,1,0.25,n,3
24,82632,alugada,0,educacao,B,10000,12.21,0,0.12,n,4
23,70560,alugada,1,empreendimento,A,9600,7.9,0,0.14,n,4
33,140000,hipoteca,14,quitacao_debitos,A,9600,6.91,0,0.07,n,5
45,70000,hipoteca,15,saude,A,10000,8.59,0,0.14,n,12
25,50000,hipoteca,5,educacao,C,4000,13.43,0,0.08,s,3
31,79800,hipoteca,3,uso_pessoal,A,5000,6.91,0,0.06,n,9
30,44000,alugada,0,saude,A,2000,7.29,0,0.05,n,8
31,60000,hipoteca,4,reforma,B,9600,10.08,0,0.16,n,8
25,47000,hipoteca,9,educacao,A,12000,6.62,1,0.26,n,2
30,40000,hipoteca,8,reforma,B,8600,10.65,0,0.21,n,6
24,42856,alugada,8,quitacao_debitos,A,16000,8.9,1,0.37,n,3
26,125000,alugada,0,saude,B,8000,9.63,0,0.06,n,3
32,60000,alugada,0,quitacao_debitos,B,6000,10.36,0,0.1,n,7
25,60500,propria,6,uso_pessoal,B,17000,12.42,0,0.28,n,2
27,72000,alugada,4,reforma,B,20000,9.25,0,0.28,n,10
28,150000,alugada,1,educacao,B,8000,11.71,0,0.05,n,10
22,68000,hipoteca,6,educacao,C,9000,15.27,0,0.13,n,2
29,56000,hipoteca,4,educacao,D,18000,14.61,0,0.32,s,9
26,66000,alugada,0,quitacao_debitos,A,2875,7.49,0,0.04,n,2
37,37000,hipoteca,7,educacao,B,4000,10.59,0,0.11,n,12
38,30500,alugada,8,educacao,C,10000,14.22,1,0.33,n,12
27,55000,alugada,0,empreendimento,B,16000,11.12,0,0.29,n,9
21,52700,hipoteca,4,saude,D,26400,16.49,1,0.43,n,3
23,60000,alugada,2,empreendimento,B,23000,12.18,1,0.38,n,4
28,60000,alugada,1,quitacao_debitos,B,3600,12.21,0,0.06,n,10
25,65900,alugada,2,quitacao_debitos,A,10000,8.49,0,0.15,n,2
24,20000,propria,2,reforma,A,3000,8.94,0,0.15,n,2
24,100000,hipoteca,0,quitacao_debitos,C,16000,14.72,0,0.16,n,2
37,12360,alugada,3,educacao,B,4000,9.99,1,0.32,n,13
25,90000,alugada,5,uso_pessoal,A,10000,7.49,0,0.11,n,2
38,72000,hipoteca,8,reforma,D,5000,12.92,0,0.07,n,16
31,96000,hipoteca,1,saude,B,22500,11.36,0,0.23,n,5
23,57000,alugada,7,quitacao_debitos,B,10000,11.48,0,0.18,n,4
34,54000,alugada,2,reforma,D,15000,14.11,1,0.28,s,7
25,77000,hipoteca,6,educacao,D,8000,15.33,0,0.1,n,2
35,100000,hipoteca,14,uso_pessoal,A,10000,6.62,0,0.1,n,8
23,45000,alugada,2,educacao,C,1700,14.72,0,0.04,n,2
23,38000,hipoteca,5,empreendimento,B,4000,12.42,0,0.11,n,3
27,49200,hipoteca,11,saude,A,9600,5.42,0,0.2,n,6
23,40000,hipoteca,0,quitacao_debitos,B,6000,10.65,0,0.15,n,4
21,84000,hipoteca,5,quitacao_debitos,B,10000,12.53,0,0.12,n,4
30,100000,hipoteca,9,saude,A,12000,8.9,0,0.12,n,10
25,145000,hipoteca,3,uso_pessoal,B,7500,10.08,0,0.05,n,2
30,198171,hipoteca,4,quitacao_debitos,A,5000,5.79,0,0.03,n,6
31,99000,alugada,0,reforma,C,5675,13.23,0,0.06,s,8
28,70000,hipoteca,2,empreendimento,A,5600,6.62,0,0.08,n,5
39,61250,hipoteca,0,uso_pessoal,A,5200,8.49,0,0.08,n,17
60,150000,hipoteca,1,uso_pessoal,A,10000,5.79,0,0.07,n,18
25,32760,hipoteca,6,empreendimento,B,6000,10.59,0,0.18,n,2
26,86000,alugada,4,empreendimento,C,10000,13.49,0,0.12,n,4
22,24000,alugada,0,educacao,B,4500,11.49,0,0.19,n,2
34,154000,hipoteca,4,uso_pessoal,B,4000,10.37,0,0.03,n,8
34,54000,alugada,5,saude,D,3000,15.37,1,0.06,s,6
26,60000,hipoteca,10,empreendimento,A,12500,6.92,0,0.21,n,2
25,45000,alugada,9,educacao,A,4800,7.51,0,0.11,n,3
28,115000,hipoteca,12,quitacao_debitos,B,18000,10.37,0,0.16,n,7
22,34359,alugada,6,educacao,A,7475,9.63,0,0.22,n,2
22,50000,alugada,6,saude,A,9500,6.99,0,0.19,n,2
23,36000,alugada,0,educacao,A,8000,7.51,0,0.22,n,2
41,17000,alugada,0,uso_pessoal,C,1500,15.23,1,0.09,n,13
30,24414,alugada,0,saude,A,5000,6.91,0,0.2,n,7
24,238000,hipoteca,2,quitacao_debitos,A,7000,7.66,1,0.03,n,2
41,62000,alugada,3,saude,B,7500,11.36,0,0.12,n,16
24,30000,alugada,6,quitacao_debitos,A,6000,7.51,0,0.2,n,3
25,45000,hipoteca,1,empreendimento,A,3000,6.62,0,0.07,n,2
27,105000,alugada,4,empreendimento,B,20000,10.62,0,0.19,n,9
23,75000,propria,7,educacao,D,12000,12.49,0,0.16,n,4
26,74000,hipoteca,9,reforma,C,1200,13.22,0,0.02,s,4
48,110000,hipoteca,6,educacao,A,6000,8.94,0,0.05,n,14
25,45000,hipoteca,4,empreendimento,C,10400,14.27,0,0.23,s,2
21,165000,hipoteca,5,educacao,A,20000,6.91,0,0.12,n,4
30,48000,propria,3,reforma,C,1500,13.48,0,0.03,s,5
23,61836,hipoteca,4,quitacao_debitos,D,1700,16.77,1,0.03,n,4
53,88000,alugada,0,educacao,A,5000,8.49,0,0.06,n,25
21,45000,alugada,5,saude,A,6000,9.38,0,0.13,n,4
40,52000,hipoteca,6,reforma,C,7000,14.65,1,0.13,n,14
29,58500,alugada,1,saude,D,22000,13.67,1,0.38,n,6
25,54000,hipoteca,5,reforma,B,5100,9.62,0,0.09,n,4
47,126000,alugada,1,saude,A,10000,6.91,0,0.08,n,17
22,32004,hipoteca,6,educacao,A,10000,7.51,0,0.31,n,2
21,50000,alugada,1,educacao,A,10000,6.03,0,0.2,n,4
24,96000,alugada,6,empreendimento,B,7000,9.91,0,0.07,n,3
23,63000,hipoteca,8,educacao,A,7300,7.49,0,0.12,n,2
23,84000,hipoteca,7,empreendimento,B,25000,12.53,0,0.3,n,2
26,63000,hipoteca,3,reforma,C,3800,12.04,0,0.06,s,4
27,80000,alugada,3,quitacao_debitos,B,7500,12.18,0,0.09,n,5
27,106000,alugada,5,quitacao_debitos,B,15000,10.75,0,0.14,n,6
33,65000,hipoteca,3,quitacao_debitos,A,2000,7.88,0,0.03,n,7
22,42000,alugada,1,saude,B,10000,12.42,0,0.24,n,4
40,34500,alugada,2,uso_pessoal,D,5400,12.61,1,0.16,n,13
24,90000,hipoteca,4,empreendimento,A,20000,7.9,0,0.22,n,3
37,46680,hipoteca,6,empreendimento,D,8000,15.21,0,0.17,n,15
42,60000,alugada,3,reforma,A,7200,5.79,0,0.12,n,11
24,39456,propria,8,uso_pessoal,A,1325,6.62,0,0.03,n,2
35,170000,hipoteca,6,educacao,A,6500,7.49,0,0.04,n,10
28,35000,alugada,2,saude,C,4800,13.49,0,0.14,n,5
24,47110,hipoteca,0,uso_pessoal,B,11000,10.99,0,0.23,n,4
24,45000,alugada,8,saude,A,3000,7.49,0,0.07,n,4
23,34255,alugada,7,empreendimento,G,6000,22.11,1,0.18,s,3
23,98800,hipoteca,7,empreendimento,B,1000,11.49,0,0.01,n,3
22,60000,alugada,4,uso_pessoal,A,9600,7.9,0,0.16,n,3
27,98000,alugada,11,reforma,D,20000,16,1,0.2,n,8
22,50000,propria,6,saude,A,15000,8.63,0,0.3,n,2
29,38004,alugada,2,uso_pessoal,C,1500,12.53,1,0.04,s,7
32,84000,hipoteca,15,saude,A,15000,6.91,0,0.18,n,7
27,127000,hipoteca,6,uso_pessoal,B,21000,10.99,0,0.17,n,8
31,25000,alugada,0,saude,A,13000,8.9,1,0.52,n,7
27,100000,alugada,9,saude,B,20000,12.69,0,0.2,n,5
24,56100,hipoteca,4,saude,D,4900,15.95,1,0.07,s,4
25,32000,alugada,9,empreendimento,C,5000,14.27,1,0.16,s,4
26,95000,hipoteca,1,empreendimento,B,15000,10.37,0,0.16,n,4
23,76000,alugada,0,uso_pessoal,D,7000,14.96,1,0.09,n,4
26,65004,alugada,3,empreendimento,A,8400,7.51,0,0.13,n,3
25,32000,hipoteca,8,quitacao_debitos,A,5600,7.9,0,0.17,n,3
31,35000,hipoteca,2,quitacao_debitos,B,10225,9.99,0,0.29,n,6
34,31075,hipoteca,3,educacao,A,7400,7.51,0,0.24,n,6
28,35000,hipoteca,5,uso_pessoal,C,9600,13.16,0,0.27,n,8
42,47000,alugada,2,saude,B,25000,12.18,1,0.53,n,15
26,44000,alugada,4,reforma,G,12500,22.11,1,0.28,s,2
22,70000,hipoteca,6,empreendimento,B,2000,10.74,0,0.03,n,2
31,86500,propria,0,uso_pessoal,C,25000,13.57,0,0.29,s,10
40,66000,propria,25,uso_pessoal,C,6125,14.65,0,0.09,n,13
26,54000,hipoteca,8,saude,D,5000,15.62,1,0.09,s,4
29,47500,alugada,0,uso_pessoal,A,12000,8.94,0,0.25,n,5
25,62004,hipoteca,10,reforma,C,15000,13.47,0,0.24,n,4
29,45000,hipoteca,13,educacao,A,13000,9.63,0,0.29,n,9
22,78000,hipoteca,6,educacao,E,16000,16.45,0,0.21,s,2
31,140000,hipoteca,15,quitacao_debitos,A,12000,7.88,0,0.09,n,9
22,130000,hipoteca,6,uso_pessoal,C,3000,13.49,0,0.02,n,2
26,29364,alugada,4,reforma,C,6000,13.35,1,0.2,s,4
23,99200,hipoteca,7,quitacao_debitos,A,23000,6.91,0,0.23,n,4
33,26400,alugada,3,saude,B,1000,10.99,0,0.04,n,7
27,39000,hipoteca,0,quitacao_debitos,C,6900,12.87,0,0.18,n,9
24,70550,alugada,8,saude,D,9000,15.05,1,0.11,s,2
25,49963,hipoteca,9,educacao,B,2100,11.49,1,0.04,n,3
34,105000,alugada,0,uso_pessoal,A,8000,8.38,0,0.08,n,8
28,80004,hipoteca,5,saude,A,12000,6.91,0,0.15,n,6
24,82000,outro,2,uso_pessoal,A,14700,9.63,0,0.18,n,3
30,73524,hipoteca,2,educacao,D,10000,14.74,0,0.14,n,8
28,26400,alugada,7,uso_pessoal,C,5000,13.11,1,0.19,s,6
26,24000,hipoteca,10,saude,A,5000,7.66,1,0.21,n,3
22,58000,alugada,0,educacao,A,17475,7.51,0,0.3,n,3
40,110000,alugada,0,educacao,B,20000,10.38,0,0.18,n,16
26,75000,hipoteca,4,quitacao_debitos,B,21000,11.48,0,0.28,n,4
24,52000,alugada,8,educacao,D,20000,15.65,1,0.38,s,2
26,120000,hipoteca,8,educacao,B,25000,9.76,0,0.21,n,3
24,66996,hipoteca,5,educacao,B,10000,9.62,0,0.15,n,2
25,42000,alugada,2,saude,B,2000,9.25,0,0.05,n,3
23,60000,alugada,1,quitacao_debitos,A,3000,7.51,0,0.05,n,2
24,46325,hipoteca,6,saude,A,3600,7.68,0,0.08,n,4
26,100000,hipoteca,5,quitacao_debitos,B,24000,10.99,0,0.24,n,4
24,63000,hipoteca,8,uso_pessoal,F,20000,19.13,0,0.32,s,3
26,60000,alugada,1,reforma,A,4800,7.9,0,0.08,n,3
25,120000,hipoteca,9,saude,A,5000,8.49,0,0.04,n,3
24,28800,alugada,0,saude,C,5300,15.27,0,0.18,n,3
23,70000,alugada,2,empreendimento,B,11500,11.86,0,0.16,n,3
23,75000,alugada,7,educacao,C,18000,12.73,0,0.24,s,4
28,39000,alugada,0,saude,A,9600,7.49,0,0.25,n,8
24,80000,hipoteca,6,reforma,C,7000,14.65,0,0.09,n,4
35,58788,hipoteca,8,quitacao_debitos,B,2200,11.99,0,0.04,n,6
23,25200,alugada,1,educacao,A,5500,7.9,0,0.22,n,2
31,60000,propria,0,educacao,B,24250,12.18,0,0.4,n,7
41,56448,alugada,5,empreendimento,B,10000,9.99,0,0.18,n,17
24,49232,alugada,8,educacao,A,8500,6.54,0,0.17,n,4
34,135000,hipoteca,7,educacao,C,15000,13.47,0,0.11,s,7
28,100000,propria,5,empreendimento,C,11000,13.61,0,0.11,s,8
44,37000,alugada,0,saude,C,3500,12.87,0,0.09,s,13
28,65000,alugada,12,empreendimento,D,10000,14.96,0,0.15,s,6
27,41500,alugada,0,saude,C,10000,11.09,0,0.24,s,6
23,90000,alugada,0,quitacao_debitos,A,10000,7.49,0,0.11,n,3
22,14400,alugada,0,quitacao_debitos,B,7200,11.71,1,0.5,n,4
28,67386,hipoteca,11,reforma,A,1500,6.91,0,0.02,n,6
31,39000,alugada,0,reforma,D,16450,16.02,1,0.42,n,10
35,72500,hipoteca,0,quitacao_debitos,B,4000,10.25,0,0.06,n,6
27,112500,hipoteca,4,reforma,D,10400,15.62,0,0.09,s,6
41,30840,alugada,8,saude,B,6000,10.59,0,0.19,n,13
23,32000,alugada,6,uso_pessoal,A,3600,9.63,0,0.11,n,3
25,111262,hipoteca,2,uso_pessoal,B,20000,12.53,0,0.18,n,3
25,155004,hipoteca,9,reforma,A,10500,7.49,0,0.07,n,2
30,46500,hipoteca,8,empreendimento,A,6000,7.88,0,0.13,n,8
30,19200,hipoteca,2,reforma,C,4750,13.61,1,0.25,s,8
33,84000,hipoteca,17,empreendimento,A,20000,5.99,0,0.24,n,8
35,54084,alugada,2,quitacao_debitos,C,3000,12.61,0,0.06,n,6
26,42500,alugada,2,educacao,C,3500,12.61,0,0.08,s,4
38,89000,hipoteca,2,uso_pessoal,A,6000,5.42,0,0.07,n,13
28,58000,hipoteca,11,quitacao_debitos,B,6700,9.99,0,0.12,n,5
54,129000,hipoteca,6,educacao,B,9000,11.49,1,0.07,n,18
25,95000,alugada,3,quitacao_debitos,A,7100,6.99,0,0.07,n,2
47,65000,alugada,1,quitacao_debitos,C,3100,13.49,0,0.05,s,12
39,126000,hipoteca,3,saude,B,14000,9.99,0,0.11,n,14
47,59827,hipoteca,9,educacao,D,6000,15.58,1,0.1,n,15
23,40308,hipoteca,1,saude,A,5000,7.68,0,0.12,n,3
26,70000,alugada,2,reforma,B,10000,9.45,0,0.14,n,3
22,38117,hipoteca,0,uso_pessoal,B,13500,11.83,0,0.35,n,4
27,32160,alugada,1,saude,D,4000,15.99,1,0.12,n,9
39,50760,alugada,4,educacao,E,6725,16.45,0,0.13,n,11
26,40000,alugada,3,quitacao_debitos,B,5000,9.45,0,0.13,n,3
21,23000,alugada,5,uso_pessoal,C,6250,13.48,0,0.27,s,3
33,98000,alugada,2,educacao,A,20000,6.91,0,0.2,n,5
28,59520,hipoteca,9,uso_pessoal,A,5000,8.59,0,0.08,n,7
27,130000,hipoteca,3,empreendimento,B,24000,10.99,0,0.18,n,10
25,130000,hipoteca,2,empreendimento,D,19400,16,0,0.15,s,4
21,31680,alugada,5,saude,C,15000,12.61,1,0.47,s,4
27,60000,hipoteca,3,educacao,A,5075,5.99,0,0.08,n,8
35,98300,hipoteca,8,uso_pessoal,A,15000,7.88,0,0.15,n,5
25,43200,hipoteca,6,educacao,C,3600,14.79,0,0.08,s,2
28,50400,alugada,8,educacao,D,18500,16.02,1,0.37,n,5
29,84000,hipoteca,11,saude,A,15000,6.99,0,0.18,n,7
26,98000,alugada,8,quitacao_debitos,B,6000,10.99,0,0.06,n,3
29,40000,hipoteca,9,uso_pessoal,A,5000,6.99,0,0.13,n,7
46,54196,hipoteca,17,empreendimento,B,4500,11.49,0,0.08,n,14
33,36000,hipoteca,10,empreendimento,A,5000,8.49,0,0.14,n,9
22,65000,hipoteca,0,uso_pessoal,A,7200,8.9,0,0.11,n,2
41,83000,hipoteca,6,reforma,B,3000,11.83,0,0.04,n,12
28,25200,alugada,2,educacao,B,3700,9.62,0,0.15,n,8
28,80000,hipoteca,0,reforma,B,6500,11.11,0,0.08,n,7
36,16800,alugada,2,empreendimento,C,1200,13.06,0,0.07,n,14
28,52000,alugada,12,empreendimento,A,10000,6.92,0,0.19,n,8
30,70000,hipoteca,6,reforma,A,10200,6.91,0,0.15,n,8
23,79000,alugada,4,saude,B,5600,11.12,0,0.07,n,4
23,44400,alugada,0,educacao,B,1500,11.63,0,0.03,n,2
24,76000,hipoteca,9,quitacao_debitos,D,7000,12.92,1,0.09,n,3
23,88000,alugada,7,uso_pessoal,A,9600,5.79,0,0.11,n,3
22,48888,alugada,1,uso_pessoal,C,18400,13.16,1,0.38,n,2
32,99996,hipoteca,16,quitacao_debitos,A,7000,7.14,0,0.07,n,10
